Team,Event_Id,Event_Time,Sport
Milwaukee Brewers,9715578,2017-06-17 20:10:00+00:00,mlb
Milwaukee Brewers,9715636,2017-09-26 23:40:00+00:00,mlb
Milwaukee Brewers,9715526,2017-06-03 20:10:00+00:00,mlb
Milwaukee Brewers,9715551,2017-09-01 00:10:00+00:00,mlb
Milwaukee Brewers,9715546,2017-05-13 23:10:00+00:00,mlb
Milwaukee Brewers,9715579,2017-06-18 18:10:00+00:00,mlb
Milwaukee Brewers,9715597,2017-06-19 23:40:00+00:00,mlb
Milwaukee Brewers,9715627,2017-08-12 00:10:00+00:00,mlb
Milwaukee Brewers,9715606,2017-09-11 23:40:00+00:00,mlb
Milwaukee Brewers,9715615,2017-05-11 00:10:00+00:00,mlb
Milwaukee Brewers,9715506,2017-04-08 00:10:00+00:00,mlb
Milwaukee Brewers,9715530,2017-06-06 23:40:00+00:00,mlb
Milwaukee Brewers,9715541,2017-07-02 18:10:00+00:00,mlb
Cleveland Indians,9708146,2017-05-12 23:10:00+00:00,mlb
Cleveland Indians,9708234,2017-09-29 23:10:00+00:00,mlb
Cleveland Indians,9708206,2017-09-08 23:10:00+00:00,mlb
Cleveland Indians,9708135,2017-04-12 22:10:00+00:00,mlb
Cleveland Indians,9708157,2017-05-29 20:10:00+00:00,mlb
Cleveland Indians,9708239,2017-10-01 19:10:00+00:00,mlb
Cleveland Indians,9708154,2017-05-26 23:10:00+00:00,mlb
Cleveland Indians,9708138,2017-04-15 20:10:00+00:00,mlb
Cleveland Indians,9708141,2017-04-26 22:10:00+00:00,mlb
Cleveland Indians,9708152,2017-05-24 22:10:00+00:00,mlb
Cleveland Indians,9708166,2017-06-14 23:10:00+00:00,mlb
Cleveland Indians,9708177,2017-07-06 23:10:00+00:00,mlb
Cleveland Indians,9708180,2017-07-10 00:05:00+00:00,mlb
Cleveland Indians,9708188,2017-08-04 23:10:00+00:00,mlb
Cleveland Indians,9708191,2017-08-08 23:10:00+00:00,mlb
Cleveland Indians,9708186,2017-07-27 16:10:00+00:00,mlb
Cleveland Indians,9708197,2017-08-23 23:10:00+00:00,mlb
Cleveland Indians,9708216,2017-09-13 16:10:00+00:00,mlb
Cleveland Indians,9708172,2017-06-27 23:10:00+00:00,mlb
Cleveland Indians,9708139,2017-04-16 17:10:00+00:00,mlb
Cleveland Indians,9708142,2017-04-27 22:10:00+00:00,mlb
Cleveland Indians,9708153,2017-05-25 22:10:00+00:00,mlb
Cleveland Indians,9708136,2017-04-13 22:10:00+00:00,mlb
Cleveland Indians,9708158,2017-05-30 22:10:00+00:00,mlb
Cleveland Indians,9708162,2017-06-10 23:15:00+00:00,mlb
Cleveland Indians,9708173,2017-06-28 23:10:00+00:00,mlb
Cleveland Indians,9708184,2017-07-25 23:10:00+00:00,mlb
Cleveland Indians,9708214,2017-09-12 23:10:00+00:00,mlb
Cleveland Indians,9708148,2017-05-14 17:10:00+00:00,mlb
Cleveland Indians,9708151,2017-05-17 16:10:00+00:00,mlb
Cleveland Indians,9708236,2017-09-30 23:10:00+00:00,mlb
Cleveland Indians,9708137,2017-04-14 23:10:00+00:00,mlb
Cleveland Indians,9708140,2017-04-25 22:10:00+00:00,mlb
Cleveland Indians,9708159,2017-05-31 22:10:00+00:00,mlb
Cleveland Indians,9708161,2017-06-09 23:10:00+00:00,mlb
Cleveland Indians,9708169,2017-06-24 20:10:00+00:00,mlb
Cleveland Indians,9708183,2017-07-23 17:10:00+00:00,mlb
Cleveland Indians,9708194,2017-08-21 23:10:00+00:00,mlb
Cleveland Indians,9708147,2017-05-13 20:10:00+00:00,mlb
Cleveland Indians,9708150,2017-05-16 22:10:00+00:00,mlb
Cleveland Indians,9708224,2017-09-16 20:10:00+00:00,mlb
Cleveland Indians,9708167,2017-06-15 16:10:00+00:00,mlb
Cleveland Indians,9708170,2017-06-25 17:10:00+00:00,mlb
Cleveland Indians,9708178,2017-07-07 23:10:00+00:00,mlb
Cleveland Indians,9708181,2017-07-21 23:10:00+00:00,mlb
Cleveland Indians,9708189,2017-08-05 23:10:00+00:00,mlb
Cleveland Indians,9708192,2017-08-09 16:10:00+00:00,mlb
Cleveland Indians,9708200,2017-08-26 23:15:00+00:00,mlb
Cleveland Indians,9708222,2017-09-15 23:10:00+00:00,mlb
Cleveland Indians,9708145,2017-04-30 17:10:00+00:00,mlb
Cleveland Indians,9708156,2017-05-28 17:10:00+00:00,mlb
Cleveland Indians,9708134,2017-04-11 20:00:00+00:00,mlb
Cleveland Indians,9708160,2017-06-01 16:10:00+00:00,mlb
Cleveland Indians,9708168,2017-06-23 23:10:00+00:00,mlb
Cleveland Indians,9708171,2017-06-26 23:10:00+00:00,mlb
Cleveland Indians,9708179,2017-07-08 23:15:00+00:00,mlb
Cleveland Indians,9708182,2017-07-22 23:10:00+00:00,mlb
Cleveland Indians,9708209,2017-09-10 17:10:00+00:00,mlb
Cleveland Indians,9708212,2017-09-11 23:10:00+00:00,mlb
Cleveland Indians,9708176,2017-07-05 23:10:00+00:00,mlb
Cleveland Indians,9708187,2017-08-03 23:10:00+00:00,mlb
Cleveland Indians,9708190,2017-08-06 17:10:00+00:00,mlb
Cleveland Indians,9708198,2017-08-24 23:10:00+00:00,mlb
Cleveland Indians,9708220,2017-09-14 23:10:00+00:00,mlb
Cleveland Indians,9708231,2017-09-28 16:10:00+00:00,mlb
Cleveland Indians,9708163,2017-06-11 17:10:00+00:00,mlb
Cleveland Indians,9708174,2017-06-29 16:10:00+00:00,mlb
Cleveland Indians,9708185,2017-07-26 23:10:00+00:00,mlb
Cleveland Indians,9708196,2017-08-22 23:10:00+00:00,mlb
Cleveland Indians,9708149,2017-05-15 22:10:00+00:00,mlb
Cleveland Indians,9708226,2017-09-17 17:10:00+00:00,mlb
Cleveland Indians,9708143,2017-04-28 23:10:00+00:00,mlb
Cleveland Indians,9708164,2017-06-13 23:10:00+00:00,mlb
Cleveland Indians,9708175,2017-07-04 23:10:00+00:00,mlb
Cleveland Indians,9708199,2017-08-25 23:10:00+00:00,mlb
Cleveland Indians,9708207,2017-09-09 17:05:00+00:00,mlb
Cleveland Indians,9708229,2017-09-27 23:10:00+00:00,mlb
Cleveland Indians,9708144,2017-04-29 20:10:00+00:00,mlb
Cleveland Indians,9708227,2017-09-26 23:10:00+00:00,mlb
Cleveland Indians,9708155,2017-05-27 20:10:00+00:00,mlb
Cleveland Indians,9708202,2017-08-27 17:10:00+00:00,mlb
Kansas City Royals,9708279,2017-06-03 18:15:00+00:00,mlb
Kansas City Royals,9708312,2017-08-20 18:15:00+00:00,mlb
Kansas City Royals,9708308,2017-08-08 00:15:00+00:00,mlb
Kansas City Royals,9708309,2017-08-09 00:15:00+00:00,mlb
Kansas City Royals,9708255,2017-04-15 23:15:00+00:00,mlb
Kansas City Royals,9708262,2017-05-02 00:15:00+00:00,mlb
Kansas City Royals,9708273,2017-05-18 00:15:00+00:00,mlb
Kansas City Royals,9708284,2017-06-09 00:15:00+00:00,mlb
Kansas City Royals,9708295,2017-07-15 23:15:00+00:00,mlb
Kansas City Royals,9708303,2017-07-23 18:15:00+00:00,mlb
Kansas City Royals,9708314,2017-08-24 00:15:00+00:00,mlb
Kansas City Royals,9708325,2017-09-13 18:15:00+00:00,mlb
Kansas City Royals,9708288,2017-06-24 00:15:00+00:00,mlb
Kansas City Royals,9708299,2017-07-20 00:15:00+00:00,mlb
Kansas City Royals,9708307,2017-08-06 18:15:00+00:00,mlb
Kansas City Royals,9708321,2017-09-09 23:15:00+00:00,mlb
Kansas City Royals,9708274,2017-05-19 00:15:00+00:00,mlb
Kansas City Royals,9708285,2017-06-20 00:15:00+00:00,mlb
Kansas City Royals,9708304,2017-08-04 00:15:00+00:00,mlb
Kansas City Royals,9708326,2017-09-27 00:15:00+00:00,mlb
Kansas City Royals,9708257,2017-04-19 00:15:00+00:00,mlb
Kansas City Royals,9708260,2017-04-29 23:15:00+00:00,mlb
Kansas City Royals,9708271,2017-05-14 18:15:00+00:00,mlb
Kansas City Royals,9708282,2017-06-07 00:15:00+00:00,mlb
Kansas City Royals,9708293,2017-07-02 18:15:00+00:00,mlb
Kansas City Royals,9708301,2017-07-22 00:15:00+00:00,mlb
Kansas City Royals,9708323,2017-09-12 00:15:00+00:00,mlb
Kansas City Royals,9708258,2017-04-20 00:15:00+00:00,mlb
Kansas City Royals,9708261,2017-04-30 18:15:00+00:00,mlb
